391,42.0
392,26.0
393,34.0
394,29.0
395,29.0
396,27.0
397,24.0
398,27.0
399,28.0
400,29.0
401,25.0
402,24.0
403,24.0
404,25.0
405,30.0
406,28.0
407,25.0
408,26.0
409,26.0
410,24.0
411,26.0
412,28.0
413,23.0
414,24.0
415,26.0
416,24.0
417,27.0
418,25.0
419,28.0
420,26.0
421,26.0
422,27.0
423,26.0
424,24.0
425,25.0
426,27.0
427,23.0
428,23.0
429,25.0
430,42.0
431,25.0
432,25.0
433,25.0
434,25.0
435,27.0
436,26.0
437,26.0
438,24.0
439,30.0
440,26.0
441,24.0
442,29.0
443,24.0
444,27.0
445,24.0
446,25.0
447,27.0
448,27.0
449,24.0
450,27.0
451,46.0
452,26.0
453,24.0
454,26.0
455,24.0
456,26.0
457,26.0
458,25.0
459,26.0
460,26.0
461,25.0
462,28.0
463,21.0
464,32.0
465,23.0
466,25.0
467,25.0
468,29.0
469,30.0
470,31.0
471,24.0
472,27.0
473,24.0
474,26.0
475,23.0
476,36.0
477,27.0
478,24.0
479,23.0
480,24.0
481,26.0
482,27.0
483,24.0
484,22.0
485,22.0
486,25.0
487,21.0
488,24.0
489,20.0
490,33.0
491,28.0
492,28.0
493,24.0
494,22.0
495,23.0
496,27.0
497,25.0
498,19.0
499,24.0
500,26.0
501,24.0
502,21.0
503,22.0
504,28.0
505,29.0
506,42.0
507,22.0
508,25.0
509,23.0
510,29.0
511,21.0
512,23.0
513,22.0
514,23.0
515,24.0
516,23.0
517,25.0
518,26.0
519,22.0
520,47.0
521,102.0
522,23.0
523,22.0
524,20.0
525,25.0
526,22.0
527,26.0
528,31.0
529,32.0
530,22.0
531,26.0
532,22.0
533,22.0
534,25.0
535,40.0
536,22.0
537,19.0
538,20.0
539,27.0
540,22.0
541,22.0
542,31.0
543,21.0
544,21.0
545,24.0
546,26.0
547,24.0
548,31.0
549,24.0
550,32.0
551,27.0
552,21.0
553,22.0
554,20.0
555,23.0
556,29.0
557,20.0
558,26.0
559,22.0
560,29.0
561,21.0
562,34.0
563,20.0
564,20.0
565,33.0
566,25.0
567,21.0
568,21.0
569,23.0
570,26.0
571,21.0
572,24.0
573,27.0
574,24.0
575,19.0
576,21.0
577,26.0
578,42.0
579,18.0
580,26.0
581,21.0
582,29.0
583,21.0
584,25.0
585,23.0
586,42.0
587,22.0
588,25.0
589,25.0
590,24.0
591,24.0
592,22.0
593,28.0
594,20.0
595,23.0
596,25.0
597,20.0
598,21.0
599,21.0
600,25.0
601,25.0
602,24.0
603,21.0
604,22.0
605,42.0
606,55.0
607,18.0
608,23.0
609,20.0
610,25.0
611,28.0
612,36.0
613,34.0
614,22.0
615,26.0
616,21.0
617,22.0
618,24.0
619,23.0
620,21.0
621,23.0
622,29.0
623,31.0
624,23.0
625,22.0
626,24.0
627,30.0
628,27.0
629,42.0
630,21.0
631,24.0
632,22.0
633,24.0
634,24.0
635,26.0
636,24.0
637,21.0
638,31.0
639,22.0
640,27.0
641,28.0
642,26.0
643,22.0
644,27.0
645,26.0
646,25.0
647,20.0
648,26.0
649,23.0
650,24.0
651,16.0
652,24.0
653,23.0
654,26.0
655,23.0
656,21.0
657,21.0
658,24.0
659,23.0
660,21.0
661,20.0
662,61.0
663,35.0
664,19.0
665,25.0
666,26.0
667,46.0
668,20.0
669,26.0
670,33.0
671,24.0
672,25.0
673,43.0
674,24.0
675,29.0
676,21.0
677,24.0
678,25.0
679,21.0
680,23.0
681,23.0
682,31.0
683,26.0
684,19.0
685,21.0
686,26.0
687,24.0
688,22.0
689,29.0
690,29.0
691,52.0
692,22.0
693,24.0
694,21.0
695,26.0
696,20.0
697,27.0
698,24.0
699,20.0
700,23.0
701,24.0
702,25.0
703,22.0
704,20.0
705,23.0
706,28.0
707,20.0
708,26.0
709,22.0
710,24.0
711,28.0
712,21.0
713,24.0
714,42.0
715,22.0
716,25.0
717,23.0
718,24.0
719,29.0
720,26.0
721,24.0
722,38.0
723,21.0
724,24.0
725,21.0
726,28.0
727,23.0
728,24.0
729,26.0
730,27.0
731,18.0
732,21.0
733,20.0
734,21.0
735,23.0
736,29.0
737,24.0
738,22.0
739,33.0
740,24.0
741,22.0
742,19.0
743,50.0
744,24.0
745,23.0
746,35.0
747,25.0
748,22.0
749,30.0
750,26.0
751,25.0
752,33.0
753,22.0
754,20.0
755,27.0
756,25.0
757,24.0
758,21.0
759,20.0
760,21.0
761,26.0
762,20.0
763,24.0
764,19.0
765,29.0
766,22.0
767,25.0
768,27.0
769,22.0
770,28.0
771,20.0
772,30.0
773,26.0
774,22.0
775,26.0
776,24.0
777,23.0
778,30.0
779,27.0
780,20.0
781,23.0
782,22.0
783,22.0
784,26.0
785,39.0
786,21.0
787,29.0
788,23.0
789,20.0
790,20.0
791,25.0
792,22.0
793,26.0
794,30.0
795,27.0
796,22.0
797,21.0
798,20.0
799,21.0
800,36.0
801,26.0
802,21.0
803,22.0
804,25.0
805,25.0
806,21.0
807,25.0
808,19.0
809,23.0
810,36.0
811,21.0
812,20.0
813,24.0
814,23.0
815,33.0
816,25.0
817,21.0
818,48.0
819,53.0
820,23.0
821,18.0
822,23.0
823,21.0
824,24.0
825,31.0
826,35.0
827,25.0
828,23.0
829,27.0
830,30.0
831,46.0
832,22.0
833,23.0
834,31.0
835,27.0
836,21.0
837,23.0
838,25.0
839,18.0
840,27.0
841,21.0
842,23.0
843,22.0
844,22.0
845,26.0
846,21.0
847,28.0
848,21.0
849,27.0
850,20.0
851,24.0
852,26.0
853,33.0
854,26.0
855,24.0
856,21.0
857,32.0
858,23.0
859,25.0
860,27.0
861,29.0
862,20.0
863,22.0
864,23.0
865,24.0
866,24.0
867,28.0
868,27.0
869,31.0
870,27.0
871,22.0
872,34.0
873,24.0
874,24.0
875,21.0
876,25.0
877,39.0
878,26.0
879,22.0
880,27.0
881,22.0
882,22.0
883,26.0
884,22.0
885,25.0
886,34.0
887,25.0
888,29.0
889,24.0
890,28.0
891,22.0
892,20.0
893,25.0
894,27.0
895,30.0
896,17.0
897,20.0
898,24.0
899,26.0
900,28.0
901,21.0
902,31.0
903,26.0
904,23.0
905,27.0
906,26.0
907,24.0
908,27.0
909,33.0
910,31.0
911,25.0
912,68.0
913,29.0
914,21.0
915,19.0
916,22.0
917,30.0
918,18.0
919,23.0
920,21.0
921,18.0
922,21.0
923,21.0
924,22.0
925,21.0
926,19.0
927,42.0
928,24.0
929,19.0
930,22.0
931,41.0
932,32.0
933,20.0
934,20.0
935,19.0
936,19.0
937,24.0
938,37.0
939,22.0
940,38.0
941,18.0
942,21.0
943,27.0
944,37.0
945,21.0
946,23.0
947,26.0
948,35.0
949,30.0
950,21.0
951,22.0
952,27.0
953,26.0
954,22.0
955,26.0
956,32.0
957,18.0
958,16.0
959,23.0
960,22.0
961,22.0
962,21.0
963,22.0
964,24.0
965,45.0
966,37.0
967,32.0
968,36.0
969,23.0
970,39.0
971,23.0
972,22.0
973,22.0
974,22.0
975,21.0
976,21.0
977,24.0
978,27.0
979,34.0
980,18.0
981,25.0
982,23.0
983,25.0
984,18.0
985,21.0
986,20.0
987,34.0
988,22.0
989,24.0
990,23.0
991,42.0
992,21.0
993,30.0
994,20.0
995,27.0
996,22.0
997,20.0
998,20.0
999,34.0
1000,21.0
1001,29.0
1002,30.0
1003,32.0
1004,25.0
1005,22.0
1006,22.0
1007,19.0
1008,25.0
1009,19.0
1010,36.0
1011,21.0
1012,20.0
1013,19.0
1014,18.0
1015,22.0
1016,23.0
1017,23.0
1018,26.0
1019,17.0
1020,19.0
1021,28.0
1022,25.0
1023,20.0
1024,18.0
1025,21.0
1026,24.0
1027,30.0
1028,20.0
1029,17.0
1030,108.0
1031,23.0
1032,24.0
1033,26.0
1034,32.0
1035,27.0
1036,25.0
1037,40.0
1038,24.0
1039,24.0
1040,28.0
1041,23.0
1042,29.0
1043,19.0
1044,62.0
1045,27.0
1046,36.0
1047,21.0
1048,30.0
1049,20.0
1050,24.0
1051,35.0
1052,25.0
1053,23.0
1054,37.0
1055,21.0
1056,21.0
1057,42.0
1058,22.0
1059,23.0
1060,22.0
1061,19.0
1062,21.0
1063,24.0
1064,22.0
1065,23.0
1066,27.0
1067,22.0
1068,17.0
1069,24.0
1070,21.0
1071,18.0
1072,19.0
1073,29.0
1074,28.0
1075,34.0
1076,23.0
1077,23.0
1078,24.0
1079,24.0
1080,33.0
1081,19.0
1082,26.0
1083,27.0
1084,18.0
1085,33.0
1086,35.0
1087,21.0
1088,23.0
1089,34.0
1090,21.0
1091,32.0
1092,20.0
1093,28.0
1094,25.0
1095,26.0
1096,19.0
1097,22.0
1098,23.0
1099,17.0
1100,25.0
1101,25.0
1102,21.0
1103,23.0
1104,26.0
1105,22.0
1106,30.0
1107,22.0
1108,41.0
1109,24.0
1110,24.0
1111,24.0
1112,26.0
1113,22.0
1114,51.0
1115,17.0
1116,24.0
1117,22.0
1118,26.0
1119,21.0
1120,55.0
1121,28.0
1122,38.0
1123,24.0
1124,22.0
1125,20.0
1126,42.0
1127,22.0
1128,99.0
1129,22.0
1130,21.0
1131,34.0
1132,17.0
1133,30.0
1134,29.0
1135,53.0
1136,20.0
1137,20.0
1138,42.0
1139,24.0
1140,32.0
1141,35.0
1142,29.0
1143,18.0
1144,22.0
1145,34.0
1146,26.0
1147,23.0
1148,40.0
1149,24.0
1150,29.0
1151,37.0
1152,20.0
1153,20.0
1154,26.0
1155,33.0
1156,30.0
1157,19.0
1158,30.0
1159,22.0
1160,22.0
1161,23.0
1162,23.0
1163,29.0
1164,19.0
1165,28.0
1166,22.0
1167,20.0
1168,99.0
1169,29.0
1170,21.0
1171,91.0
1172,27.0
1173,30.0
1174,24.0
1175,20.0
1176,20.0
1177,34.0
1178,23.0
1179,23.0
1180,23.0
1181,24.0
1182,24.0
1183,29.0
1184,52.0
1185,21.0
1186,33.0
1187,32.0
1188,27.0
1189,29.0
1190,21.0
1191,33.0
1192,21.0
1193,26.0
1194,19.0
1195,24.0
1196,19.0
1197,40.0
1198,25.0
1199,43.0
1200,38.0
1201,18.0
1202,38.0
1203,34.0
1204,25.0
1205,41.0
1206,23.0
1207,30.0
1208,24.0
1209,21.0
1210,25.0
1211,33.0
1212,29.0
1213,21.0
1214,42.0
1215,21.0
1216,28.0
1217,19.0
1218,30.0
1219,23.0
1220,22.0
1221,24.0
1222,23.0
1223,51.0
1224,21.0
1225,21.0
1226,33.0
1227,18.0
1228,18.0
1229,26.0
1230,29.0
1231,30.0
1232,20.0
1233,21.0
1234,21.0
1235,21.0
1236,22.0
1237,28.0
1238,27.0
1239,25.0
1240,57.0
1241,16.0
1242,19.0
1243,20.0
1244,19.0
1245,21.0
1246,35.0
1247,19.0
1248,20.0
1249,25.0
1250,42.0
1251,41.0
1252,46.0
1253,24.0
1254,27.0
1255,18.0
1256,20.0
1257,20.0
1258,21.0
1259,23.0
1260,19.0
1261,28.0
1262,22.0
1263,92.0
1264,33.0
1265,30.0
1266,22.0
1267,23.0
1268,22.0
1269,26.0
1270,25.0
1271,29.0
1272,34.0
1273,22.0
1274,22.0
1275,26.0
1276,20.0
1277,23.0
1278,48.0
1279,23.0
1280,22.0
1281,22.0
1282,38.0
1283,21.0
1284,23.0
1285,25.0
1286,27.0
1287,36.0
1288,21.0
1289,19.0
1290,21.0
1291,41.0
1292,23.0
1293,20.0
1294,20.0
1295,21.0
1296,40.0
1297,20.0
1298,20.0
1299,74.0
1300,29.0
1301,24.0
1302,36.0
1303,23.0
1304,19.0
1305,42.0
1306,22.0
1307,45.0
1308,24.0
1309,21.0
1310,28.0
1311,22.0
1312,24.0
1313,20.0
1314,20.0
1315,20.0
1316,31.0
1317,25.0
1318,17.0
1319,29.0
1320,22.0
1321,32.0
1322,22.0
1323,21.0
1324,27.0
1325,33.0
1326,20.0
1327,21.0
1328,22.0
1329,30.0
1330,22.0
1331,28.0
1332,24.0
1333,22.0
1334,22.0
1335,20.0
1336,50.0
1337,23.0
1338,24.0
1339,27.0
1340,20.0
1341,31.0
1342,33.0
1343,36.0
1344,24.0
1345,24.0
1346,43.0
1347,27.0
1348,21.0
1349,17.0
1350,35.0
1351,96.0
1352,20.0
1353,22.0
1354,20.0
1355,23.0
1356,32.0
1357,21.0
1358,23.0
1359,18.0
1360,53.0
1361,23.0
1362,22.0
1363,24.0
1364,20.0
1365,24.0
1366,19.0
1367,23.0
1368,23.0
1369,22.0
1370,21.0
1371,27.0
1372,20.0
1373,41.0
1374,21.0
1375,24.0
1376,24.0
1377,22.0
1378,25.0
1379,51.0
1380,19.0
1381,20.0
1382,22.0
1383,39.0
1384,32.0
1385,109.0
1386,55.0
1387,21.0
1388,43.0
1389,41.0
1390,22.0
1391,23.0
1392,32.0
1393,23.0
1394,23.0
1395,17.0
1396,24.0
1397,25.0
1398,35.0
1399,23.0
1400,29.0
1401,38.0
1402,19.0
1403,25.0
1404,26.0
1405,28.0
1406,24.0
1407,26.0
1408,21.0
1409,22.0
1410,29.0
1411,28.0
1412,26.0
1413,47.0
1414,25.0
1415,24.0
1416,40.0
1417,21.0
1418,19.0
1419,25.0
1420,43.0
1421,22.0
1422,17.0
1423,27.0
1424,46.0
1425,22.0
1426,37.0
1427,57.0
1428,21.0
1429,23.0
1430,40.0
1431,20.0
1432,19.0
1433,23.0
1434,19.0
1435,21.0
1436,28.0
1437,26.0
1438,29.0
1439,22.0
1440,19.0
1441,24.0
1442,27.0
1443,24.0
1444,21.0
1445,23.0
1446,21.0
1447,48.0
1448,19.0
1449,21.0
1450,35.0
1451,42.0
1452,41.0
1453,29.0
1454,50.0
1455,48.0
1456,23.0
1457,52.0
1458,18.0
1459,42.0
1460,18.0
1461,23.0
1462,22.0
1463,46.0
1464,21.0
1465,21.0
1466,20.0
1467,31.0
1468,21.0
1469,30.0
1470,31.0
1471,21.0
1472,33.0
1473,23.0
1474,30.0
1475,22.0
1476,24.0
1477,22.0
1478,27.0
1479,32.0
1480,24.0
1481,33.0
1482,21.0
1483,23.0
1484,44.0
1485,20.0
1486,28.0
1487,43.0
1488,44.0
1489,21.0
1490,19.0
1491,52.0
1492,21.0
1493,23.0
1494,20.0
1495,23.0
1496,17.0
1497,31.0
1498,27.0
1499,38.0
1500,20.0
1501,40.0
1502,52.0
1503,21.0
1504,29.0
1505,22.0
1506,62.0
1507,20.0
1508,24.0
1509,21.0
1510,24.0
1511,25.0
1512,31.0
1513,23.0
1514,24.0
1515,31.0
1516,30.0
1517,20.0
1518,24.0
1519,33.0
1520,21.0
1521,24.0
1522,24.0
1523,20.0
1524,47.0
1525,21.0
1526,26.0
1527,25.0
1528,31.0
1529,21.0
1530,31.0
1531,21.0
1532,57.0
1533,22.0
1534,46.0
1535,19.0
1536,18.0
1537,23.0
1538,20.0
1539,22.0
1540,19.0
1541,24.0
1542,22.0
1543,20.0
1544,22.0
1545,48.0
1546,35.0
1547,40.0
1548,22.0
1549,18.0
1550,37.0
1551,21.0
1552,20.0
1553,21.0
1554,31.0
1555,21.0
1556,52.0
1557,23.0
1558,20.0
1559,39.0
1560,45.0
1561,22.0
1562,21.0
1563,21.0
1564,29.0
1565,19.0
1566,19.0
1567,42.0
1568,27.0
1569,24.0
1570,28.0
1571,36.0
1572,26.0
1573,73.0
1574,21.0
1575,37.0
1576,22.0
1577,24.0
1578,23.0
1579,24.0
1580,25.0
1581,27.0
1582,36.0
1583,30.0
1584,23.0
1585,53.0
1586,31.0
1587,26.0
1588,33.0
1589,21.0
1590,24.0
1591,21.0
1592,47.0
1593,22.0
1594,32.0
1595,43.0
1596,27.0
1597,16.0
1598,23.0
1599,24.0
1600,22.0
1601,23.0
1602,53.0
1603,20.0
1604,27.0
1605,23.0
1606,20.0
1607,23.0
1608,20.0
1609,31.0
1610,18.0
1611,33.0
1612,24.0
1613,24.0
1614,33.0
1615,20.0
1616,99.0
1617,46.0
1618,21.0
1619,39.0
1620,23.0
1621,31.0
1622,21.0
1623,20.0
1624,34.0
1625,23.0
1626,19.0
1627,40.0
1628,25.0
1629,38.0
1630,31.0
1631,30.0
1632,28.0
1633,36.0
1634,23.0
1635,25.0
1636,22.0
1637,19.0
1638,43.0
1639,59.0
1640,24.0
1641,35.0
1642,45.0
1643,26.0
1644,50.0
1645,23.0
1646,19.0
1647,20.0
1648,50.0
1649,20.0
1650,34.0
1651,24.0
1652,24.0
1653,46.0
1654,17.0
1655,29.0
1656,39.0
1657,19.0
1658,22.0
1659,23.0
1660,25.0
1661,26.0
1662,30.0
1663,29.0
1664,21.0
1665,48.0
1666,28.0
1667,25.0
1668,35.0
1669,52.0
1670,52.0
1671,20.0
1672,20.0
1673,25.0
1674,18.0
1675,19.0
1676,21.0
1677,19.0
1678,25.0
1679,23.0
1680,18.0
1681,23.0
1682,20.0
1683,22.0
1684,20.0
1685,21.0
1686,38.0
1687,23.0
1688,28.0
1689,20.0
1690,25.0
1691,21.0
1692,23.0
1693,27.0
1694,23.0
1695,21.0
1696,23.0
1697,30.0
1698,21.0
1699,19.0
1700,21.0
1701,100.0
1702,22.0
1703,50.0
1704,24.0
1705,23.0
1706,26.0
1707,39.0
1708,37.0
1709,20.0
1710,21.0
1711,20.0
1712,21.0
1713,18.0
1714,42.0
1715,22.0
1716,23.0
1717,22.0
1718,19.0
1719,22.0
1720,41.0
1721,23.0
1722,21.0
1723,27.0
1724,22.0
1725,21.0
1726,24.0
1727,20.0
1728,29.0
1729,27.0
1730,38.0
1731,21.0
1732,21.0
1733,31.0
1734,30.0
1735,17.0
1736,42.0
1737,20.0
1738,32.0
1739,20.0
1740,20.0
1741,37.0
1742,45.0
1743,23.0
1744,74.0
1745,38.0
1746,54.0
1747,27.0
1748,25.0
1749,94.0
1750,23.0
1751,25.0
1752,24.0
1753,21.0
1754,23.0
1755,32.0
1756,29.0
1757,21.0
1758,19.0
1759,24.0
1760,21.0
1761,27.0
1762,56.0
1763,21.0
1764,19.0
1765,22.0
1766,21.0
1767,19.0
1768,25.0
1769,20.0
1770,21.0
1771,68.0
1772,18.0
1773,29.0
1774,20.0
1775,34.0
1776,33.0
1777,28.0
1778,23.0
1779,21.0
1780,26.0
1781,30.0
1782,108.0
1783,43.0
1784,23.0
1785,28.0
1786,22.0
1787,34.0
1788,27.0
1789,26.0
1790,23.0
1791,26.0
1792,21.0
1793,33.0
1794,29.0
1795,19.0
1796,29.0
1797,26.0
1798,22.0
1799,21.0
1800,22.0
1801,23.0
1802,23.0
1803,25.0
1804,21.0
1805,20.0
1806,21.0
1807,34.0
1808,22.0
1809,35.0
1810,21.0
1811,29.0
1812,100.0
1813,26.0
1814,20.0
1815,43.0
1816,28.0
1817,19.0
1818,22.0
1819,20.0
1820,20.0
1821,23.0
1822,38.0
1823,22.0
1824,21.0
1825,21.0
1826,22.0
1827,17.0
1828,24.0
1829,26.0
1830,19.0
1831,29.0
1832,21.0
1833,24.0
1834,29.0
1835,22.0
1836,21.0
1837,18.0
1838,40.0
1839,34.0
1840,18.0
1841,43.0
1842,46.0
1843,20.0
1844,40.0
1845,21.0
1846,23.0
1847,19.0
1848,20.0
1849,44.0
1850,25.0
1851,27.0
1852,22.0
1853,20.0
1854,45.0
1855,21.0
1856,23.0
1857,20.0
1858,22.0
1859,20.0
1860,25.0
1861,23.0
1862,19.0
1863,25.0
1864,18.0
1865,29.0
1866,27.0
1867,22.0
1868,31.0
1869,24.0
1870,21.0
1871,22.0
1872,34.0
1873,22.0
1874,19.0
1875,26.0
1876,23.0
1877,23.0
1878,26.0
1879,30.0
1880,21.0
1881,21.0
1882,19.0
1883,24.0
1884,21.0
1885,20.0
1886,36.0
1887,25.0
1888,18.0
1889,26.0
1890,31.0
1891,20.0
1892,21.0
1893,20.0
1894,22.0
1895,15.0
1896,28.0
1897,24.0
1898,22.0
1899,22.0
1900,35.0
1901,51.0
1902,24.0
1903,24.0
1904,40.0
1905,24.0
1906,24.0
1907,22.0
1908,62.0
1909,19.0
1910,21.0
1911,34.0
1912,25.0
1913,24.0
1914,28.0
1915,30.0
1916,23.0
1917,21.0
1918,24.0
1919,23.0
1920,18.0
1921,50.0
1922,25.0
1923,20.0
1924,26.0
1925,23.0
1926,21.0
1927,19.0
1928,21.0
1929,20.0
1930,46.0
1931,21.0
1932,25.0
1933,19.0
1934,36.0
1935,18.0
1936,21.0
1937,25.0
1938,42.0
1939,18.0
1940,22.0
1941,27.0
1942,22.0
1943,24.0
1944,28.0
1945,23.0
1946,20.0
1947,19.0
1948,57.0
1949,30.0
1950,21.0
1951,22.0
1952,22.0
1953,20.0
1954,33.0
1955,17.0
1956,23.0
1957,30.0
1958,26.0
1959,21.0
1960,22.0
1961,22.0
1962,20.0
1963,22.0
1964,38.0
1965,21.0
1966,20.0
1967,24.0
1968,26.0
1969,18.0
1970,19.0
1971,20.0
1972,17.0
1973,27.0
1974,21.0
1975,30.0
1976,20.0
1977,24.0
1978,20.0
1979,30.0
1980,20.0
1981,50.0
1982,21.0
1983,22.0
1984,23.0
1985,22.0
1986,19.0
1987,21.0
1988,21.0
1989,30.0
1990,20.0
1991,21.0
1992,24.0
1993,21.0
1994,19.0
1995,24.0
1996,19.0
1997,22.0
1998,21.0
1999,26.0
2000,20.0
2001,20.0
2002,24.0
2003,21.0
2004,24.0
2005,23.0
2006,28.0
2007,21.0
2008,21.0
2009,19.0
2010,22.0
2011,32.0
2012,20.0
2013,28.0
2014,32.0
2015,21.0
2016,19.0
2017,18.0
2018,24.0
2019,22.0
2020,21.0
2021,31.0
2022,20.0
2023,20.0
2024,30.0
2025,25.0
2026,20.0
2027,20.0
2028,24.0
2029,26.0
2030,22.0
2031,20.0
2032,20.0
2033,25.0
2034,24.0
2035,29.0
2036,27.0
2037,19.0
2038,26.0
2039,24.0
2040,22.0
2041,62.0
2042,20.0
2043,19.0
2044,21.0
2045,30.0
2046,39.0
2047,22.0
2048,19.0
2049,24.0
2050,20.0
2051,19.0
2052,20.0
2053,19.0
2054,27.0
2055,21.0
2056,21.0
2057,107.0
2058,20.0
2059,26.0
2060,50.0
2061,23.0
2062,42.0
2063,29.0
2064,66.0
2065,24.0
2066,43.0
2067,24.0
2068,25.0
2069,39.0
2070,28.0
2071,24.0
2072,35.0
2073,23.0
2074,59.0
2075,20.0
2076,20.0
2077,20.0
2078,29.0
2079,30.0
2080,21.0
2081,22.0
2082,19.0
2083,27.0
2084,20.0
2085,27.0
2086,20.0
2087,24.0
2088,22.0
2089,20.0
2090,17.0
2091,19.0
2092,52.0
2093,28.0
2094,25.0
2095,35.0
2096,27.0
2097,49.0
2098,20.0
2099,23.0
2100,19.0
2101,23.0
2102,24.0
2103,48.0
2104,27.0
2105,22.0
2106,35.0
2107,21.0
2108,19.0
2109,39.0
2110,23.0
2111,19.0
2112,19.0
2113,30.0
2114,24.0
2115,21.0
2116,28.0
2117,20.0
2118,28.0
2119,18.0
2120,23.0
2121,30.0
2122,20.0
2123,18.0
2124,24.0
2125,38.0
2126,38.0
2127,46.0
2128,30.0
2129,22.0
2130,22.0
2131,22.0
2132,32.0
2133,19.0
2134,28.0
2135,22.0
2136,24.0
2137,26.0
2138,19.0
2139,27.0
2140,21.0
2141,29.0
